video_id,total_wrongs,total_questions,all_wrong_qtypes,n_models,fail_rate
K8xmg6GPbPw_000211_000221,28.0,8.0,4.0,6.0,0.5833333333333334
Q8snrrQrQ8I_000000_000010,28.0,8.0,4.0,6.0,0.5833333333333334
RJdMGsPyZDU_000000_000010,28.0,8.0,4.0,6.0,0.5833333333333334
i2AJ5SAqzCE_000193_000203,28.0,8.0,4.0,6.0,0.5833333333333334
wdLRQXPYRo4_000195_000205,28.0,8.0,4.0,6.0,0.5833333333333334
x3FhQnYM-AM_000004_000014,28.0,8.0,4.0,6.0,0.5833333333333334
tdFCsBtOQE0_000006_000016,26.0,8.0,4.0,6.0,0.5416666666666666
H4rmkQcZwoA_000093_000103,43.0,8.0,3.0,6.0,0.8958333333333334
c8o4k3MW_GQ_000078_000088,43.0,8.0,3.0,6.0,0.8958333333333334
x23pWFUm8cE_000175_000185,43.0,8.0,3.0,6.0,0.8958333333333334
-JU6mYrtOwk_000022_000032,42.0,8.0,3.0,6.0,0.875
0074cdXclLU_000047_000057,42.0,8.0,3.0,6.0,0.875
Dw8BGGcSMC8_000021_000031,42.0,8.0,3.0,6.0,0.875
GCKH5DGXTec_000034_000044,42.0,8.0,3.0,6.0,0.875
Lgk7seRey6Q_000245_000255,42.0,8.0,3.0,6.0,0.875
NNMzkUTw0fE_000029_000039,42.0,8.0,3.0,6.0,0.875
_DcXBurCxB0_000101_000111,42.0,8.0,3.0,6.0,0.875
jSmWjFIAh5M_000108_000118,42.0,8.0,3.0,6.0,0.875
ju_GVEaVkZM_000008_000018,42.0,8.0,3.0,6.0,0.875
ma1_fC-Mgfs_000030_000040,42.0,8.0,3.0,6.0,0.875
qs_YUqOh00g_000364_000374,42.0,8.0,3.0,6.0,0.875
2r5gavDlwBw_000001_000011,41.0,8.0,3.0,6.0,0.8541666666666666
40GjXJT1bWs_000115_000125,41.0,8.0,3.0,6.0,0.8541666666666666
IIga-AE-n20_000021_000031,41.0,8.0,3.0,6.0,0.8541666666666666
IeVotfCD8s4_000042_000052,41.0,8.0,3.0,6.0,0.8541666666666666
NehyRmllzfk_000075_000085,41.0,8.0,3.0,6.0,0.8541666666666666
TmG1Dm1olW0_000085_000095,41.0,8.0,3.0,6.0,0.8541666666666666
eRyYzmz4an8_000203_000213,41.0,8.0,3.0,6.0,0.8541666666666666
g9uMrSppllY_000000_000010,41.0,8.0,3.0,6.0,0.8541666666666666
hPsJuppytEs_000020_000030,41.0,8.0,3.0,6.0,0.8541666666666666
ooxQx6oUvkU_000002_000012,41.0,8.0,3.0,6.0,0.8541666666666666
pWVsPWAucig_000025_000035,41.0,8.0,3.0,6.0,0.8541666666666666
qKLR5fhsD5w_000009_000019,41.0,8.0,3.0,6.0,0.8541666666666666
qQjZT_QzCPk_000017_000027,41.0,8.0,3.0,6.0,0.8541666666666666
-XwUSOjvgQw_000005_000015,40.0,8.0,3.0,6.0,0.8333333333333334
1DAtchstb_4_000004_000014,40.0,8.0,3.0,6.0,0.8333333333333334
3J4987JUoRs_000065_000075,40.0,8.0,3.0,6.0,0.8333333333333334
6daf5oibpig_000164_000174,40.0,8.0,3.0,6.0,0.8333333333333334
7IjFczpSBGw_000004_000014,40.0,8.0,3.0,6.0,0.8333333333333334
D6LYzQHSRkk_000037_000047,40.0,8.0,3.0,6.0,0.8333333333333334
FhwrfsTV8WM_000001_000011,40.0,8.0,3.0,6.0,0.8333333333333334
KjbMIKwYiFw_000059_000069,40.0,8.0,3.0,6.0,0.8333333333333334
VD2Avk7yH0g_000078_000088,40.0,8.0,3.0,6.0,0.8333333333333334
VriEL5UuzlA_000107_000117,40.0,8.0,3.0,6.0,0.8333333333333334
Za55J0NxszM_000088_000098,40.0,8.0,3.0,6.0,0.8333333333333334
aejchqqd0LQ_000136_000146,40.0,8.0,3.0,6.0,0.8333333333333334
frIppDi5gIU_000015_000025,40.0,8.0,3.0,6.0,0.8333333333333334
j2R5v5iUyUM_000150_000160,40.0,8.0,3.0,6.0,0.8333333333333334
kbK-9Me0BnA_000050_000060,40.0,8.0,3.0,6.0,0.8333333333333334
ltKnb0UXrFM_000200_000210,40.0,8.0,3.0,6.0,0.8333333333333334
m61tIShNZuA_000014_000024,40.0,8.0,3.0,6.0,0.8333333333333334
mZ6X9QhO4xE_000066_000076,40.0,8.0,3.0,6.0,0.8333333333333334
tuKce7h6o1M_000006_000016,40.0,8.0,3.0,6.0,0.8333333333333334
uQWu22I-CMU_000008_000018,40.0,8.0,3.0,6.0,0.8333333333333334
xLJyqAMAA8Y_000000_000010,40.0,8.0,3.0,6.0,0.8333333333333334
yV5UIDMmv7I_000145_000155,40.0,8.0,3.0,6.0,0.8333333333333334
-O4iEuGsahU_000100_000110,39.0,8.0,3.0,6.0,0.8125
7t0gPUZyZ-E_000126_000136,39.0,8.0,3.0,6.0,0.8125
CU_4cQ6V0DM_000020_000030,39.0,8.0,3.0,6.0,0.8125
EhAzdoMYwoc_000566_000576,39.0,8.0,3.0,6.0,0.8125
FSbYWKl1WOU_000037_000047,39.0,8.0,3.0,6.0,0.8125
FqvdT4CZ6ZU_000249_000259,39.0,8.0,3.0,6.0,0.8125
Hoa3HNVlFm4_000000_000010,39.0,8.0,3.0,6.0,0.8125
ICUF5KR9e5k_000068_000078,39.0,8.0,3.0,6.0,0.8125
Je7nLMIhEv0_000000_000010,39.0,8.0,3.0,6.0,0.8125
Jfuil8yjmKo_000065_000075,39.0,8.0,3.0,6.0,0.8125
KS58DR3RG1w_000018_000028,39.0,8.0,3.0,6.0,0.8125
Ko7URUOGVE4_000004_000014,39.0,8.0,3.0,6.0,0.8125
Kxbdg32t6bU_000001_000011,39.0,8.0,3.0,6.0,0.8125
Lm6TIWuMVGI_000084_000094,39.0,8.0,3.0,6.0,0.8125
Pejt2BJFgkw_000023_000033,39.0,8.0,3.0,6.0,0.8125
SE6fVFI2TWo_000014_000024,39.0,8.0,3.0,6.0,0.8125
ULBm6qUTcOo_000066_000076,39.0,8.0,3.0,6.0,0.8125
Y2A5cLuJsA0_000029_000039,39.0,8.0,3.0,6.0,0.8125
aVH_o6VG6o8_000009_000019,39.0,8.0,3.0,6.0,0.8125
bJgndMfFWIM_000032_000042,39.0,8.0,3.0,6.0,0.8125
dAsBKZ6bE3c_000000_000010,39.0,8.0,3.0,6.0,0.8125
dZYAJsHeSMU_000146_000156,39.0,8.0,3.0,6.0,0.8125
gn_s6hIvel4_000189_000199,39.0,8.0,3.0,6.0,0.8125
hRyBv2rHSI8_000123_000133,39.0,8.0,3.0,6.0,0.8125
j9_5n1xvycE_000000_000010,39.0,8.0,3.0,6.0,0.8125
jxJ198-3RO4_000000_000010,39.0,8.0,3.0,6.0,0.8125
kLa8jFuD54U_000018_000028,39.0,8.0,3.0,6.0,0.8125
nhcVfFEy1Yo_000001_000011,39.0,8.0,3.0,6.0,0.8125
q3-S2tg4ULw_000074_000084,39.0,8.0,3.0,6.0,0.8125
rhCb_loKFEY_000002_000012,39.0,8.0,3.0,6.0,0.8125
sS9-SSkMkCA_000021_000031,39.0,8.0,3.0,6.0,0.8125
vg8JZb4m9ME_000266_000276,39.0,8.0,3.0,6.0,0.8125
w5cCntEuY5A_000030_000040,39.0,8.0,3.0,6.0,0.8125
xH_uI8_BVlU_000287_000297,39.0,8.0,3.0,6.0,0.8125
yU337O4IgsQ_000029_000039,39.0,8.0,3.0,6.0,0.8125
ymjpBYQkadk_000012_000022,39.0,8.0,3.0,6.0,0.8125
17iQalBxrHc_000008_000018,38.0,8.0,3.0,6.0,0.7916666666666666
592da-bt-MI_000201_000211,38.0,8.0,3.0,6.0,0.7916666666666666
6Pl-vE4BbuM_000001_000011,38.0,8.0,3.0,6.0,0.7916666666666666
6th8vIZKKwA_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
7v8iwZMmBnA_000153_000163,38.0,8.0,3.0,6.0,0.7916666666666666
8-mu3xJ0Vkg_000107_000117,38.0,8.0,3.0,6.0,0.7916666666666666
8fXQOYJpHYE_000049_000059,38.0,8.0,3.0,6.0,0.7916666666666666
9GWbk9RbfGE_000015_000025,38.0,8.0,3.0,6.0,0.7916666666666666
BsGwL3wDgXo_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
CDL9FjBId5c_000003_000013,38.0,8.0,3.0,6.0,0.7916666666666666
CjH9WzV5nFE_000077_000087,38.0,8.0,3.0,6.0,0.7916666666666666
CzU4OhV2I9I_000020_000030,38.0,8.0,3.0,6.0,0.7916666666666666
DKkbI2M79Vg_000334_000344,38.0,8.0,3.0,6.0,0.7916666666666666
Dr3vTqfYLFQ_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
GSjyIPv81Bg_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
Hbl2e-gjmDA_000139_000149,38.0,8.0,3.0,6.0,0.7916666666666666
IFBex_ruHYU_000041_000051,38.0,8.0,3.0,6.0,0.7916666666666666
J9XcrpTm4yc_000106_000116,38.0,8.0,3.0,6.0,0.7916666666666666
Jjr63ayDK_g_000092_000102,38.0,8.0,3.0,6.0,0.7916666666666666
LAXx7YSg2Ak_000088_000098,38.0,8.0,3.0,6.0,0.7916666666666666
LWoP-X-UtUQ_000202_000212,38.0,8.0,3.0,6.0,0.7916666666666666
MRud9DGW_zQ_000013_000023,38.0,8.0,3.0,6.0,0.7916666666666666
MiTWgyR09vg_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
NognzYdTih0_000003_000013,38.0,8.0,3.0,6.0,0.7916666666666666
NrsxEgAgUZI_000369_000379,38.0,8.0,3.0,6.0,0.7916666666666666
TQ4YWZJOje8_000266_000276,38.0,8.0,3.0,6.0,0.7916666666666666
V5c4uby4zjg_000060_000070,38.0,8.0,3.0,6.0,0.7916666666666666
Y4KlIU4ZU2c_000094_000104,38.0,8.0,3.0,6.0,0.7916666666666666
YrG4wA0N7-U_000134_000144,38.0,8.0,3.0,6.0,0.7916666666666666
_FlZsHrGh28_000019_000029,38.0,8.0,3.0,6.0,0.7916666666666666
a4kIRg8YvWw_000000_000010,38.0,8.0,3.0,6.0,0.7916666666666666
egtWg_7ibhA_000017_000027,38.0,8.0,3.0,6.0,0.7916666666666666
fHS0FpgDgm4_000085_000095,38.0,8.0,3.0,6.0,0.7916666666666666
h43jOfCJ_eg_000019_000029,38.0,8.0,3.0,6.0,0.7916666666666666
ia-siEqXDUM_000074_000084,38.0,8.0,3.0,6.0,0.7916666666666666
mWInhFxuJ7c_000801_000811,38.0,8.0,3.0,6.0,0.7916666666666666
ogrFlV_deCQ_000132_000142,38.0,8.0,3.0,6.0,0.7916666666666666
vJtAzPUAYdA_000001_000011,38.0,8.0,3.0,6.0,0.7916666666666666
z9DM13PDGak_000051_000061,38.0,8.0,3.0,6.0,0.7916666666666666
-YJn7LIhEYU_000014_000024,37.0,8.0,3.0,6.0,0.7708333333333334
-p8HypgZl6o_000004_000014,37.0,8.0,3.0,6.0,0.7708333333333334
-tuKSaADF3c_000022_000032,37.0,8.0,3.0,6.0,0.7708333333333334
0NN2c3H81tI_000002_000012,37.0,8.0,3.0,6.0,0.7708333333333334
0OJbejvpWLU_000018_000028,37.0,8.0,3.0,6.0,0.7708333333333334
0VZo-AO9k_I_000080_000090,37.0,8.0,3.0,6.0,0.7708333333333334
0pMHQRbjb6w_000086_000096,37.0,8.0,3.0,6.0,0.7708333333333334
0uENA1jWg0E_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
0y8t9F9Yzts_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
2VavyqW5RAg_000010_000020,37.0,8.0,3.0,6.0,0.7708333333333334
2eYJAVgxwsI_000005_000015,37.0,8.0,3.0,6.0,0.7708333333333334
2xJU1xhMp7g_000064_000074,37.0,8.0,3.0,6.0,0.7708333333333334
38M3Er5vSJI_000035_000045,37.0,8.0,3.0,6.0,0.7708333333333334
3SvnXT3v4g8_000130_000140,37.0,8.0,3.0,6.0,0.7708333333333334
3T-lPLvNX3w_000027_000037,37.0,8.0,3.0,6.0,0.7708333333333334
41tuNOGnPkI_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
77Nyp5i9XDU_000008_000018,37.0,8.0,3.0,6.0,0.7708333333333334
9JYQ_IVkyj0_000120_000130,37.0,8.0,3.0,6.0,0.7708333333333334
9gGRqbEFfV8_000056_000066,37.0,8.0,3.0,6.0,0.7708333333333334
BPUkkR6QQXQ_000032_000042,37.0,8.0,3.0,6.0,0.7708333333333334
BiUAGZ3bJD0_000024_000034,37.0,8.0,3.0,6.0,0.7708333333333334
DyzDy1braMc_000300_000310,37.0,8.0,3.0,6.0,0.7708333333333334
GFnZ2NUx8sc_000006_000016,37.0,8.0,3.0,6.0,0.7708333333333334
I-FxfU9PVCs_000016_000026,37.0,8.0,3.0,6.0,0.7708333333333334
JdewiPan4MA_000018_000028,37.0,8.0,3.0,6.0,0.7708333333333334
KbDWGHjYQss_000079_000089,37.0,8.0,3.0,6.0,0.7708333333333334
KcZ0Ofdqo-E_000023_000033,37.0,8.0,3.0,6.0,0.7708333333333334
LnF58UyKfhw_000006_000016,37.0,8.0,3.0,6.0,0.7708333333333334
MLuC7T1NS4k_000001_000011,37.0,8.0,3.0,6.0,0.7708333333333334
Msa6p0kYvEE_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
N97O76Qwwpc_000021_000031,37.0,8.0,3.0,6.0,0.7708333333333334
OAa86XXs-tU_000071_000081,37.0,8.0,3.0,6.0,0.7708333333333334
OgBETrtYX1A_000010_000020,37.0,8.0,3.0,6.0,0.7708333333333334
P2EjpQ1Xzes_000009_000019,37.0,8.0,3.0,6.0,0.7708333333333334
PGY9BhVLzK4_000035_000045,37.0,8.0,3.0,6.0,0.7708333333333334
PRPHenysBxs_001145_001155,37.0,8.0,3.0,6.0,0.7708333333333334
QJIQYXAkEZQ_000016_000026,37.0,8.0,3.0,6.0,0.7708333333333334
QawY9urcuGU_000361_000371,37.0,8.0,3.0,6.0,0.7708333333333334
RYd8OzUMoAw_000256_000266,37.0,8.0,3.0,6.0,0.7708333333333334
SqlXoi3sO2M_000021_000031,37.0,8.0,3.0,6.0,0.7708333333333334
T2BST9mCT7Y_000039_000049,37.0,8.0,3.0,6.0,0.7708333333333334
UHrF-cZ3xMs_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
VgJ9_6L4BtE_000146_000156,37.0,8.0,3.0,6.0,0.7708333333333334
WZ4Nw9liyog_000026_000036,37.0,8.0,3.0,6.0,0.7708333333333334
X6e41oz8bMQ_000047_000057,37.0,8.0,3.0,6.0,0.7708333333333334
X7-LkQwSCN4_000035_000045,37.0,8.0,3.0,6.0,0.7708333333333334
XBN0QVIqpEs_000000_000010,37.0,8.0,3.0,6.0,0.7708333333333334
bzsClvT2WKw_000247_000257,37.0,8.0,3.0,6.0,0.7708333333333334
dGZcaxO9SfA_000050_000060,37.0,8.0,3.0,6.0,0.7708333333333334
dhCJhCFNbzw_000186_000196,37.0,8.0,3.0,6.0,0.7708333333333334
dm0IpNCndfs_000183_000193,37.0,8.0,3.0,6.0,0.7708333333333334
dvKPOXvorBk_000004_000014,37.0,8.0,3.0,6.0,0.7708333333333334
f9bGUCvR8mM_000082_000092,37.0,8.0,3.0,6.0,0.7708333333333334
hnMrALsTnYI_000010_000020,37.0,8.0,3.0,6.0,0.7708333333333334
iCS74YJfREE_000020_000030,37.0,8.0,3.0,6.0,0.7708333333333334
jENDzChktrA_000001_000011,37.0,8.0,3.0,6.0,0.7708333333333334
jiRaHPt7hus_000006_000016,37.0,8.0,3.0,6.0,0.7708333333333334
lNu4EfAv3DE_000002_000012,37.0,8.0,3.0,6.0,0.7708333333333334
llncgxTEciQ_000145_000155,37.0,8.0,3.0,6.0,0.7708333333333334
mE5ML14X8Ms_000013_000023,37.0,8.0,3.0,6.0,0.7708333333333334
mP0t4hsRUWc_000063_000073,37.0,8.0,3.0,6.0,0.7708333333333334
mbn9i9rdY5c_000067_000077,37.0,8.0,3.0,6.0,0.7708333333333334
mhjZq2_8_6A_000040_000050,37.0,8.0,3.0,6.0,0.7708333333333334
o6rByhxaKwE_000029_000039,37.0,8.0,3.0,6.0,0.7708333333333334
oYdab2FzXg0_000209_000219,37.0,8.0,3.0,6.0,0.7708333333333334
q3T5fzoVX-I_000003_000013,37.0,8.0,3.0,6.0,0.7708333333333334
qRqaVVDzGjk_000011_000021,37.0,8.0,3.0,6.0,0.7708333333333334
rU53Mel152w_000038_000048,37.0,8.0,3.0,6.0,0.7708333333333334
s8no7VJp71E_000053_000063,37.0,8.0,3.0,6.0,0.7708333333333334
sH9v91GFSrw_000013_000023,37.0,8.0,3.0,6.0,0.7708333333333334
tPXM_eQbux8_000180_000190,37.0,8.0,3.0,6.0,0.7708333333333334
u00_jv6O8qc_000014_000024,37.0,8.0,3.0,6.0,0.7708333333333334
uBNeGlqj-FA_000033_000043,37.0,8.0,3.0,6.0,0.7708333333333334
wULy0VP1qTk_000014_000024,37.0,8.0,3.0,6.0,0.7708333333333334
yGTD24el2BY_000139_000149,37.0,8.0,3.0,6.0,0.7708333333333334
yRiPSPOPeNc_000038_000048,37.0,8.0,3.0,6.0,0.7708333333333334
-NjacKgL650_000014_000024,36.0,8.0,3.0,6.0,0.75
-lqSgNtXzU4_000079_000089,36.0,8.0,3.0,6.0,0.75
0kRp-cRVjKg_000034_000044,36.0,8.0,3.0,6.0,0.75
0sYxApK8uzY_000024_000034,36.0,8.0,3.0,6.0,0.75
1Udusxq9Ywk_000011_000021,36.0,8.0,3.0,6.0,0.75
1VT5NUv3xAY_000000_000010,36.0,8.0,3.0,6.0,0.75
1g7qlSJtXOw_000000_000010,36.0,8.0,3.0,6.0,0.75
2Jbd94mNMh8_000015_000025,36.0,8.0,3.0,6.0,0.75
2VQ75OhjFtk_000064_000074,36.0,8.0,3.0,6.0,0.75
2ghZWsYDmwU_000000_000010,36.0,8.0,3.0,6.0,0.75
3Ljz9qlrTYU_000133_000143,36.0,8.0,3.0,6.0,0.75
4UaSt_ABAos_000014_000024,36.0,8.0,3.0,6.0,0.75
6it0pmraCGk_000329_000339,36.0,8.0,3.0,6.0,0.75
6r1MwOy_IdQ_000215_000225,36.0,8.0,3.0,6.0,0.75
8Hjd3rWgto4_000076_000086,36.0,8.0,3.0,6.0,0.75
8ec5TWoWtKE_000003_000013,36.0,8.0,3.0,6.0,0.75
8oE2AJpIOYo_000166_000176,36.0,8.0,3.0,6.0,0.75
92Mlaxf49CA_000013_000023,36.0,8.0,3.0,6.0,0.75
9LmAXdYfEfQ_000020_000030,36.0,8.0,3.0,6.0,0.75
A4Dm64zd0ZI_000066_000076,36.0,8.0,3.0,6.0,0.75
AczcQZp8WeU_000000_000010,36.0,8.0,3.0,6.0,0.75
CQkSxYZRMMM_000011_000021,36.0,8.0,3.0,6.0,0.75
CpgfaRh7h6k_000007_000017,36.0,8.0,3.0,6.0,0.75
CzXxz2r5y2Y_000000_000010,36.0,8.0,3.0,6.0,0.75
DDyGHcXXc8M_000025_000035,36.0,8.0,3.0,6.0,0.75
DEihlnGFC7I_000000_000010,36.0,8.0,3.0,6.0,0.75
DGj83U28k4E_000062_000072,36.0,8.0,3.0,6.0,0.75
DclHEXc2nb0_000007_000017,36.0,8.0,3.0,6.0,0.75
Dx9MPCQ6bJ4_000004_000014,36.0,8.0,3.0,6.0,0.75
EX4Brf9DzHU_000003_000013,36.0,8.0,3.0,6.0,0.75
Eg-qL58ce3o_000021_000031,36.0,8.0,3.0,6.0,0.75
EhlSLZgeOTE_000000_000010,36.0,8.0,3.0,6.0,0.75
F-4rckCYlUs_000044_000054,36.0,8.0,3.0,6.0,0.75
GCbF6GUimhI_000020_000030,36.0,8.0,3.0,6.0,0.75
GXtEJPzmx-k_000182_000192,36.0,8.0,3.0,6.0,0.75
HUWYCMZpDsE_000070_000080,36.0,8.0,3.0,6.0,0.75
HXBmi07Lvv0_000014_000024,36.0,8.0,3.0,6.0,0.75
Jt3J-8IK0YI_000114_000124,36.0,8.0,3.0,6.0,0.75
Kohj6DCyTZU_000075_000085,36.0,8.0,3.0,6.0,0.75
LRCdswcYpic_000005_000015,36.0,8.0,3.0,6.0,0.75
LmgnElBiBDc_000011_000021,36.0,8.0,3.0,6.0,0.75
M3O9Pjqg8xE_000011_000021,36.0,8.0,3.0,6.0,0.75
MAusBQWpiig_000015_000025,36.0,8.0,3.0,6.0,0.75
MBONVg_L0yY_000101_000111,36.0,8.0,3.0,6.0,0.75
NOC47hjzvRM_000012_000022,36.0,8.0,3.0,6.0,0.75
NhfrLcub9T8_000031_000041,36.0,8.0,3.0,6.0,0.75
OGhM4K_Ze1o_000043_000053,36.0,8.0,3.0,6.0,0.75
OjggDS6WnwE_000002_000012,36.0,8.0,3.0,6.0,0.75
PTSeM8Lk0GQ_000242_000252,36.0,8.0,3.0,6.0,0.75
QAjUDKyhlH8_000059_000069,36.0,8.0,3.0,6.0,0.75
QOFb7ZEFE2w_000067_000077,36.0,8.0,3.0,6.0,0.75
QaKxyO8oSOE_000003_000013,36.0,8.0,3.0,6.0,0.75
QqM1CHr_Gys_000004_000014,36.0,8.0,3.0,6.0,0.75
R9Vi7O6WXmk_000000_000010,36.0,8.0,3.0,6.0,0.75
RlijDsdErDM_000455_000465,36.0,8.0,3.0,6.0,0.75
RoIEymrqKq8_000014_000024,36.0,8.0,3.0,6.0,0.75
RsIl1BD9Fiw_000046_000056,36.0,8.0,3.0,6.0,0.75
SoDRC2lQ_UA_000081_000091,36.0,8.0,3.0,6.0,0.75
SsYyb8Vmuxk_000020_000030,36.0,8.0,3.0,6.0,0.75
TDNX_X_bRig_000151_000161,36.0,8.0,3.0,6.0,0.75
TVfMhwine2w_000012_000022,36.0,8.0,3.0,6.0,0.75
TaOhdD8LvVE_000027_000037,36.0,8.0,3.0,6.0,0.75
Ti7pQYnL6Zk_000536_000546,36.0,8.0,3.0,6.0,0.75
TqYq03b75cw_000009_000019,36.0,8.0,3.0,6.0,0.75
UQoBIaePERo_000030_000040,36.0,8.0,3.0,6.0,0.75
UUdqzU0g9fM_000038_000048,36.0,8.0,3.0,6.0,0.75
UY746jmwvLY_000009_000019,36.0,8.0,3.0,6.0,0.75
UvUJiH5K50s_000004_000014,36.0,8.0,3.0,6.0,0.75
VoFZqdnfflE_000008_000018,36.0,8.0,3.0,6.0,0.75
WNdIufFBan0_000008_000018,36.0,8.0,3.0,6.0,0.75
XQNy7wyPuh4_000045_000055,36.0,8.0,3.0,6.0,0.75
YbOSnvLImfo_000005_000015,36.0,8.0,3.0,6.0,0.75
a9F1pHmc3rI_000208_000218,36.0,8.0,3.0,6.0,0.75
a9jG8rejhvY_000103_000113,36.0,8.0,3.0,6.0,0.75
bKUJvyPccHA_000003_000013,36.0,8.0,3.0,6.0,0.75
bpyTwMSC_s4_000004_000014,36.0,8.0,3.0,6.0,0.75
c6nC_ejK0lw_000080_000090,36.0,8.0,3.0,6.0,0.75
cIyEK8OrA4g_000279_000289,36.0,8.0,3.0,6.0,0.75
clI1qHN08KY_000001_000011,36.0,8.0,3.0,6.0,0.75
dJixvebEFSo_000000_000010,36.0,8.0,3.0,6.0,0.75
dewbSh89uvA_000080_000090,36.0,8.0,3.0,6.0,0.75
dn5urEA2h1U_000022_000032,36.0,8.0,3.0,6.0,0.75
fD1wtAPDs0o_000000_000010,36.0,8.0,3.0,6.0,0.75
fEuf670PfKo_000001_000011,36.0,8.0,3.0,6.0,0.75
fglQJdDyfik_000027_000037,36.0,8.0,3.0,6.0,0.75
g8SPtDKj1I0_000054_000064,36.0,8.0,3.0,6.0,0.75
hq0jetFPA2Y_000000_000010,36.0,8.0,3.0,6.0,0.75
kBUp9VDIDdM_000000_000010,36.0,8.0,3.0,6.0,0.75
krr6z5B1f5Y_000389_000399,36.0,8.0,3.0,6.0,0.75
l5ZCnpY9M1w_000000_000010,36.0,8.0,3.0,6.0,0.75
lQKiycTt9AI_000008_000018,36.0,8.0,3.0,6.0,0.75
lnjfWsrjiiQ_000003_000013,36.0,8.0,3.0,6.0,0.75
m2cR8P7viG8_000108_000118,36.0,8.0,3.0,6.0,0.75
mx6dsn7be3U_000201_000211,36.0,8.0,3.0,6.0,0.75
n09E18aN1wU_000000_000010,36.0,8.0,3.0,6.0,0.75
nAlslBLmWi4_000002_000012,36.0,8.0,3.0,6.0,0.75
nWVwkuijlSY_000159_000169,36.0,8.0,3.0,6.0,0.75
p0Nnogx9x9A_000035_000045,36.0,8.0,3.0,6.0,0.75
pAeWKBJpjUg_000182_000192,36.0,8.0,3.0,6.0,0.75
pdmPbB-ObiM_000087_000097,36.0,8.0,3.0,6.0,0.75
pyTsLOeUv0o_000012_000022,36.0,8.0,3.0,6.0,0.75
qoKDmDMfJg8_000005_000015,36.0,8.0,3.0,6.0,0.75
s4rEdxqG9qk_000065_000075,36.0,8.0,3.0,6.0,0.75
snwNvjUY2bo_000489_000499,36.0,8.0,3.0,6.0,0.75
u40FfUyp01U_000011_000021,36.0,8.0,3.0,6.0,0.75
uFBiAO_ENoI_000020_000030,36.0,8.0,3.0,6.0,0.75
v9u5fkHLt7I_000031_000041,36.0,8.0,3.0,6.0,0.75
v_owNGsv0RQ_000107_000117,36.0,8.0,3.0,6.0,0.75
x1PPzO3yD9k_000012_000022,36.0,8.0,3.0,6.0,0.75
xHxwvT1lAdc_000035_000045,36.0,8.0,3.0,6.0,0.75
xbeyL4ilbH8_000048_000058,36.0,8.0,3.0,6.0,0.75
xroCSdUVDIE_000182_000192,36.0,8.0,3.0,6.0,0.75
y3JojKD4kyw_000001_000011,36.0,8.0,3.0,6.0,0.75
yeIFp34Fga0_000021_000031,36.0,8.0,3.0,6.0,0.75
zESdcVprf34_000030_000040,36.0,8.0,3.0,6.0,0.75
zEXM2htjonw_000015_000025,36.0,8.0,3.0,6.0,0.75
zJIvZX-EsEY_000106_000116,36.0,8.0,3.0,6.0,0.75
-zm1T01MWOM_000064_000074,35.0,8.0,3.0,6.0,0.7291666666666666
1-jDLWm5w5o_000001_000011,35.0,8.0,3.0,6.0,0.7291666666666666
2oywdvkoI8U_000004_000014,35.0,8.0,3.0,6.0,0.7291666666666666
2xbsj54i4mQ_000000_000010,35.0,8.0,3.0,6.0,0.7291666666666666
3BCoc-jeKTc_000023_000033,35.0,8.0,3.0,6.0,0.7291666666666666
3jguMkzAlxI_000005_000015,35.0,8.0,3.0,6.0,0.7291666666666666
3jkr-BbxdnU_000001_000011,35.0,8.0,3.0,6.0,0.7291666666666666
4XZsE7YU8vE_000011_000021,35.0,8.0,3.0,6.0,0.7291666666666666
5-7ZtkuIflk_000063_000073,35.0,8.0,3.0,6.0,0.7291666666666666
57Tfc2Ng9yo_000036_000046,35.0,8.0,3.0,6.0,0.7291666666666666
5mY8zp_i9Rg_000059_000069,35.0,8.0,3.0,6.0,0.7291666666666666
6Ln8PL5A_DA_000009_000019,35.0,8.0,3.0,6.0,0.7291666666666666
6NZywCs958w_000039_000049,35.0,8.0,3.0,6.0,0.7291666666666666
6drFnW8eqO4_000013_000023,35.0,8.0,3.0,6.0,0.7291666666666666
6opvm-PCeIo_000056_000066,35.0,8.0,3.0,6.0,0.7291666666666666
6xhy2QwbkTA_000330_000340,35.0,8.0,3.0,6.0,0.7291666666666666
767tcRFR2nc_000071_000081,35.0,8.0,3.0,6.0,0.7291666666666666
7IZ7AB_UK08_000013_000023,35.0,8.0,3.0,6.0,0.7291666666666666
8_jtXtNaM1E_000044_000054,35.0,8.0,3.0,6.0,0.7291666666666666
AAEkokgxJHA_000082_000092,35.0,8.0,3.0,6.0,0.7291666666666666
BWtYhS56MNI_000116_000126,35.0,8.0,3.0,6.0,0.7291666666666666
BZGjdbTWIjw_000155_000165,35.0,8.0,3.0,6.0,0.7291666666666666
